3.27, 1.36, 0.25
3.27, 1.34, 0.26
3.41, 1.35, 0.26
3.28, 1.48, 0.27
3.16, 1.6, 0.43
3.32, 1.59, 0.45
3.29, 1.62, 0.47
3.34, 1.59, 0.5
3.66, 1.47, 0.51
3.2, 1.73, 0.54
3.11, 1.34, 0.56
3.71, 1.52, 0.57
3.3, 1.7, 0.6
3.08, 1.79, 0.63
3.05, 1.49, 0.63
4.21, 1.55, 0.66
4.07, 1.55, 0.66
3.47, 1.65, 0.67
4.2, 1.57, 0.68
3.01, 1.81, 0.7
3.4, 1.72, 0.74
3.41, 1.72, 0.74
2.97, 1.86, 0.77
2.93, 1.7, 0.79
4.62, 1.69, 0.79
3.06, 1.94, 0.8
3.88, 1.67, 0.8
3.31, 1.83, 0.84
4.56, 1.75, 0.86
3.8, 1.73, 0.87
4.56, 1.77, 0.89
2.95, 1.98, 0.89
4.26, 1.74, 0.89
2.87, 1.82, 0.9
4.36, 1.76, 0.9
3.93, 1.75, 0.9
2.86, 1.85, 0.9
3.76, 1.77, 0.92
3.36, 1.85, 0.92
3.31, 1.88, 0.93
3.29, 1.9, 0.94
4.46, 1.8, 0.94
4.39, 1.82, 0.96
3.38, 1.88, 0.96
4.53, 1.83, 0.97
3.5, 1.85, 0.98
3.28, 1.96, 1.04
4.07, 1.86, 1.04
3.29, 1.98, 1.09
4.31, 1.96, 1.15
2.83, 2.18, 1.17
3.08, 2.14, 1.18
4.33, 2.0, 1.18
4.53, 2.04, 1.2
2.74, 2.14, 1.2
3.29, 2.05, 1.21
2.72, 2.21, 1.27
4.03, 2.05, 1.29
4.28, 2.08, 1.29
3.31, 2.1, 1.3
4.17, 2.1, 1.33
4.32, 2.15, 1.37
3.38, 2.14, 1.39
2.92, 2.3, 1.39
3.37, 2.15, 1.4
4.16, 2.16, 1.41
2.73, 2.32, 1.41
4.46, 2.21, 1.41
3.05, 2.27, 1.43
4.01, 2.18, 1.46
3.24, 2.22, 1.49
4.0, 2.21, 1.49
3.82, 2.2, 1.5
3.54, 2.21, 1.52
3.98, 2.23, 1.53
3.3, 2.24, 1.53
2.7, 2.4, 1.55
3.58, 2.23, 1.56
3.24, 2.27, 1.58
3.99, 2.34, 1.67
4.36, 2.4, 1.67
3.36, 2.32, 1.69
3.87, 2.4, 1.77
2.91, 2.47, 1.77
3.23, 2.38, 1.78
4.29, 2.5, 1.81
2.68, 2.54, 1.82
3.72, 2.44, 1.85
4.0, 2.51, 1.9
3.43, 2.45, 1.9
3.08, 2.47, 1.91
4.26, 2.58, 1.92
2.32, 2.55, 1.97
2.51, 2.6, 1.97
3.55, 2.52, 1.99
3.69, 2.54, 2.0
2.64, 2.62, 2.01
3.25, -1.34, 2.09
3.57, 2.58, 2.09
2.46, 2.66, 2.1
3.24, -1.35, 2.11
3.34, -1.38, 2.16
3.21, -1.4, 2.16
3.69, 2.65, 2.17
3.32, 2.6, 2.17
2.61, 2.72, 2.25
3.41, 2.66, 2.25
3.46, -1.39, 2.26
3.27, -1.49, 2.27
3.53, -1.37, 2.32
2.24, 2.72, 2.33
3.27, -1.55, 2.35
2.53, 2.76, 2.35
3.27, -1.56, 2.35
3.28, 2.72, 2.37
3.27, -1.59, 2.39
3.05, 2.72, 2.41
3.57, 2.8, 2.41
3.01, -1.66, 2.41
3.14, -1.65, 2.42
3.93, 2.89, 2.42
3.56, -1.43, 2.42
2.93, 2.73, 2.43
3.99, 2.92, 2.43
3.52, -1.47, 2.44
2.72, 2.77, 2.46
2.51, 2.81, 2.47
3.48, -1.52, 2.48
3.32, 2.8, 2.49
3.64, 2.88, 2.5
2.53, 2.82, 2.51
1.99, 2.74, 2.52
3.01, 2.78, 2.52
3.12, -1.74, 2.53
3.0, -1.77, 2.54
3.02, -1.79, 2.56
2.98, -1.8, 2.57
3.82, 2.99, 2.58
3.95, -1.5, 2.58
3.56, 2.91, 2.58
3.88, 3.01, 2.59
3.34, 2.88, 2.6
3.15, -1.79, 2.61
3.09, 2.84, 2.61
3.25, 2.86, 2.61
3.88, -1.54, 2.62
3.23, -1.78, 2.63
3.5, -1.62, 2.64
3.48, -1.63, 2.64
3.32, -1.74, 2.64
3.09, 2.87, 2.66
3.63, 2.99, 2.66
2.99, -1.88, 2.68
2.98, -1.88, 2.68
3.15, -1.84, 2.69
3.57, 3.0, 2.7
2.38, 2.9, 2.72
2.21, 2.89, 2.73
4.31, -1.63, 2.73
3.13, -1.88, 2.73
4.25, -1.65, 2.75
2.57, 2.89, 2.75
4.28, -1.65, 2.75
3.56, 3.06, 2.78
3.59, -1.71, 2.79
2.44, 2.92, 2.79
4.6, -1.74, 2.82
3.58, -1.74, 2.84
4.39, -1.74, 2.84
3.59, 3.14, 2.88
3.24, -1.92, 2.88
1.8, 2.84, 2.89
3.34, 3.08, 2.91
4.51, -1.81, 2.91
3.75, -1.78, 2.92
3.47, -1.83, 2.93
4.64, -1.85, 2.93
4.06, -1.79, 2.93
4.57, -1.85, 2.94
2.07, 2.95, 2.96
3.48, 3.16, 2.96
2.55, 2.97, 2.97
3.44, -1.87, 2.98
4.3, -1.85, 2.98
3.08, -2.04, 2.98
3.7, 3.27, 3.0
3.7, 3.28, 3.01
3.63, 3.25, 3.01
3.07, 3.07, 3.02
2.57, 2.99, 3.02
2.8, -2.13, 3.02
4.07, -1.88, 3.04
3.26, 3.15, 3.05
4.51, -1.97, 3.09
2.02, 2.99, 3.09
3.36, 3.23, 3.12
4.32, -1.98, 3.13
3.42, 3.27, 3.14
1.83, 2.96, 3.15
3.1, 3.16, 3.16
2.64, -2.25, 3.19
3.14, -2.12, 3.19
4.45, -2.06, 3.2
4.39, -2.05, 3.2
3.27, 3.25, 3.2
3.02, 3.16, 3.2
4.44, -2.07, 3.21
3.47, -2.02, 3.22
3.26, 3.27, 3.23
4.47, -2.1, 3.24
3.09, 3.21, 3.24
3.24, -2.09, 3.25
3.48, 3.38, 3.25
2.7, 3.11, 3.26
3.55, -2.05, 3.27
3.98, -2.06, 3.27
4.45, -2.12, 3.27
4.19, -2.09, 3.28
4.07, -2.08, 3.28
3.08, 3.24, 3.29
3.63, -2.09, 3.33
1.61, 2.95, 3.34
2.57, 3.13, 3.35
3.31, 3.39, 3.37
3.5, -2.13, 3.38
4.47, -2.23, 3.39
2.73, 3.19, 3.39
3.29, 3.41, 3.41
3.26, -2.17, 3.41
2.68, 3.2, 3.43
2.77, 3.22, 3.43
4.23, -2.23, 3.43
2.48, -2.4, 3.44
4.38, -2.27, 3.44
3.08, -2.27, 3.45
3.69, -2.18, 3.46
1.8, 3.07, 3.46
1.75, 3.06, 3.47
2.47, -2.42, 3.47
2.67, 3.22, 3.48
2.54, -2.42, 3.49
4.39, -2.32, 3.49
4.0, -2.25, 3.5
3.3, 3.48, 3.5
4.34, -2.32, 3.51
3.81, -2.23, 3.51
3.24, 3.47, 3.52
3.25, -2.25, 3.54
4.35, -2.35, 3.54
2.71, 3.27, 3.54
3.63, -2.24, 3.54
3.48, -2.24, 3.55
2.7, -2.43, 3.55
1.88, 3.13, 3.56
2.99, 3.39, 3.57
3.42, -2.27, 3.59
3.57, -2.28, 3.6
2.31, 3.19, 3.61
2.88, 3.38, 3.61
3.5, -2.28, 3.61
2.91, 3.4, 3.62
4.22, -2.39, 3.62
4.31, -2.43, 3.64
3.77, -2.34, 3.65
4.1, -2.39, 3.65
3.16, 3.54, 3.65
3.04, 3.48, 3.65
3.13, -2.34, 3.67
3.82, -2.36, 3.67
4.32, -2.47, 3.68
1.86, 3.17, 3.69
1.8, 3.16, 3.7
3.94, -2.4, 3.7
3.7, -2.37, 3.7
2.96, -2.43, 3.71
3.06, 3.53, 3.71
3.71, -2.37, 3.71
2.33, 3.25, 3.74
3.09, 3.57, 3.74
3.97, -2.44, 3.74
3.23, -2.37, 3.74
3.64, -2.4, 3.76
2.69, 3.41, 3.78
2.67, -2.54, 3.79
4.14, -2.52, 3.79
4.28, -2.56, 3.79
1.69, 3.16, 3.81
3.97, -2.5, 3.81
3.51, -2.43, 3.82
2.12, 3.24, 3.82
3.04, 3.62, 3.83
3.19, 3.71, 3.84
3.1, -2.44, 3.85
3.36, -2.44, 3.85
4.06, -2.57, 3.86
1.62, 3.16, 3.87
2.66, 3.45, 3.88
1.27, 3.01, 3.9
3.93, -2.57, 3.9
1.71, 3.21, 3.91
3.5, -2.49, 3.91
2.19, -2.63, 3.91
2.17, 3.29, 3.91
3.13, -2.48, 3.92
2.27, 3.33, 3.93
3.95, -2.6, 3.94
2.67, 3.51, 3.95
2.43, 3.4, 3.96
3.79, -2.58, 3.96
3.57, -2.54, 3.96
1.56, 3.18, 3.97
2.24, -2.65, 3.98
2.94, 3.69, 4.0
2.66, 3.55, 4.02
2.69, -2.63, 4.03
2.84, 3.66, 4.03
3.85, -2.66, 4.04
4.07, -2.74, 4.06
2.26, -2.68, 4.06
3.59, -2.63, 4.08
3.58, -2.64, 4.09
1.83, 3.29, 4.1
3.93, -2.75, 4.12
1.41, 3.18, 4.14
4.11, -2.83, 4.15
2.54, 3.57, 4.15
1.41, 3.18, 4.16
2.89, 3.8, 4.17
2.96, -2.63, 4.19
1.65, 3.28, 4.19
2.19, -2.74, 4.21
3.85, -2.81, 4.22
2.36, 3.54, 4.24
1.36, 3.19, 4.24
3.05, -2.66, 4.24
2.85, -2.67, 4.26
3.64, -2.8, 4.28
1.79, 3.34, 4.3
3.96, -2.92, 4.3
2.01, -2.77, 4.31
1.79, 3.35, 4.31
2.66, 3.76, 4.31
3.36, -2.76, 4.32
1.53, 3.3, 4.35
3.08, -2.73, 4.36
1.66, 3.34, 4.36
1.94, -2.79, 4.36
2.12, 3.5, 4.38
3.65, -2.88, 4.38
2.02, 3.45, 4.39
2.81, -2.73, 4.4
3.67, -2.91, 4.4
1.24, 3.19, 4.4
2.02, 3.47, 4.41
0.96, 3.03, 4.41
3.75, -2.94, 4.41
2.1, 3.5, 4.41
2.68, 3.87, 4.42
2.37, -2.81, 4.42
3.24, -2.8, 4.42
3.15, -2.78, 4.42
1.58, 3.34, 4.43
2.36, -2.82, 4.43
3.11, -2.79, 4.44
2.07, 3.51, 4.44
3.31, -2.83, 4.44
3.05, -2.78, 4.45
2.96, -2.78, 4.46
3.11, -2.8, 4.46
1.19, 3.19, 4.47
2.63, -2.8, 4.48
2.71, -2.78, 4.49
2.44, 3.76, 4.49
3.28, -2.87, 4.5
2.48, -2.83, 4.5
3.55, -2.96, 4.51
2.83, 4.07, 4.51
2.7, 3.97, 4.51
1.94, 3.48, 4.52
0.97, 3.07, 4.53
2.53, 3.91, 4.59
2.55, -2.86, 4.62
2.25, 3.76, 4.65
2.21, 3.73, 4.65
3.8, -3.18, 4.65
3.56, -3.08, 4.65
3.77, -3.19, 4.67
2.25, -2.91, 4.68
0.85, 3.06, 4.69
3.74, -3.19, 4.69
0.98, 3.15, 4.69
2.27, 3.8, 4.69
2.93, -2.91, 4.69
2.26, 3.81, 4.7
3.75, -3.21, 4.71
1.69, -2.89, 4.71
3.38, -3.06, 4.71
1.26, 3.31, 4.71
3.48, -3.11, 4.72
3.47, -3.11, 4.73
2.87, -2.93, 4.74
2.48, 4.01, 4.74
3.56, -3.16, 4.74
3.77, -3.26, 4.74
1.91, 3.6, 4.75
2.97, -2.97, 4.76
2.67, 4.19, 4.76
1.11, 3.26, 4.77
3.41, -3.14, 4.78
2.29, -2.94, 4.79
2.18, 3.83, 4.8
3.64, -3.26, 4.8
3.64, -3.25, 4.8
3.62, -3.25, 4.81
2.15, -2.95, 4.82
2.31, 3.95, 4.82
1.94, 3.67, 4.83
0.94, 3.18, 4.84
3.12, -3.08, 4.86
1.36, 3.41, 4.89
1.83, 3.64, 4.89
1.91, -2.96, 4.89
1.88, 3.68, 4.9
2.09, 3.86, 4.92
1.78, 3.64, 4.93
1.84, -2.97, 4.93
2.86, -3.04, 4.93
2.87, -3.06, 4.95
2.18, 3.97, 4.96
3.07, -3.14, 4.96
3.2, -3.19, 4.96
2.41, 4.21, 4.99
1.52, 3.51, 5.0
2.48, -3.01, 5.02
1.65, 3.61, 5.03
1.32, 3.44, 5.03
2.73, -3.07, 5.03
3.53, -3.42, 5.03
2.04, 3.91, 5.04
3.46, -3.42, 5.06
2.28, -3.02, 5.06
2.31, 4.19, 5.06
1.82, -3.01, 5.07
0.83, 3.2, 5.08
3.47, -3.43, 5.08
1.91, 3.85, 5.08
1.83, 3.79, 5.1
3.28, -3.37, 5.11
1.6, -2.99, 5.14
1.52, -2.99, 5.17
2.3, 4.32, 5.18
2.38, 4.4, 5.18
1.5, 3.6, 5.19
0.78, 3.21, 5.19
3.15, -3.4, 5.21
2.06, 4.11, 5.21
3.31, -3.49, 5.21
2.2, 4.27, 5.22
2.2, 4.28, 5.23
2.22, -3.08, 5.24
1.09, 3.42, 5.26
1.28, 3.5, 5.26
2.18, 4.33, 5.29
0.6, 3.11, 5.29
1.28, 3.52, 5.3
1.99, 4.14, 5.3
0.39, 2.96, 5.31
3.4, -3.64, 5.31
2.09, -3.11, 5.31
1.97, -3.11, 5.32
0.65, 3.17, 5.33
2.67, -3.26, 5.34
1.19, 3.49, 5.35
1.75, 3.96, 5.37
0.91, 3.37, 5.37
1.92, -3.12, 5.38
2.1, 4.37, 5.39
